track,type,raceIdx,runaway,sample,rank,index,effSpeed,product,baseSpeed,spreadFactor,speedBonusMult,boost,brake,rowEnvMult,trajectoryMult,areaBonusMult,governorMult,servoSaturated,servoHeadroom,bandHeadroom,finishClamp,gapAhead
luger-hill,open,8,0,0.7,8,1,0.000206281,0.000206281,0.000223698,0.928932,1,1,0.945,1,0.97581,1,1,0,0.12419,0.152408,0,0.163
luger-hill,open,8,0,0.7,9,16,0.000217532,0.000217532,0.000260399,1.08134,1,1.04,0.945,1,0.85,1,1,0,0.25,0,0,0.6159
luger-hill,open,8,0,0.7,10,31,0.000241733,0.000241733,0.000262051,1.076471,1.010893,1.04,0.945,1,0.938612,1,1,0,0.161388,0.004869,0,0.0792
luger-hill,open,8,0,0.7,11,22,0.000274704,0.000274704,0.000243229,0.988502,1.021786,1.04,1,1,1.085968,1,1,0,0.014032,0.092838,0,0.1449
luger-hill,open,8,0,0.7,12,21,0.000195546,0.000195546,0.000243443,1.000033,1.010893,1,0.945,1,0.85,1,1,0,0.25,0.081307,0,0.3826
luger-hill,open,8,0,0.7,13,29,0.000215471,0.000215471,0.000253496,1.052672,1,1,1,1,0.85,1,1,0,0.25,0.028668,0,0.4515
luger-hill,open,8,0,0.7,14,26,0.000283922,0.000283922,0.000258241,1.027602,1.043573,1,1,1,1.099446,1,1,0,0.000554,0.053738,0,0.566
luger-hill,open,8,0,0.7,15,15,0.000259449,0.000259449,0.00025646,1.042275,1.021786,1,0.945,1,1.070533,1,1,0,0.029467,0.039064,0,0.1056
luger-hill,open,8,0,0.75,1,2,0.000238187,0.000238187,0.000246125,1.011051,1.010893,1,1,1,0.967746,1,1,0,0.132254,0.070289,0,0
luger-hill,open,8,0,0.75,2,14,0.000270781,0.000270781,0.000247747,1.017714,1.010893,1,1,1,1.092973,1,1,0,0.007027,0.063626,0,0.0446
luger-hill,open,8,0,0.75,3,0,0.000252194,0.000252194,0.00026178,1.075361,1.010893,1,1,1,0.963378,1,1,0,0.136622,0.005979,0,1.2801
luger-hill,open,8,0,0.75,4,36,0.000231124,0.000231124,0.000271694,1.081136,1.043573,1,1,1,0.850677,1,1,0,0.249323,0.000204,0,0.6215
luger-hill,open,8,0,0.75,5,10,0.000245362,0.000245362,0.000236435,0.971247,1.010893,1,0.945,1,1.098154,1,1,0,0.001846,0.110093,0,0.0073
luger-hill,open,8,0,0.75,6,6,0.000211805,0.000211805,0.000253543,1.052868,1,1.04,0.945,1,0.85,1,1,0,0.25,0.028472,0,0.6968
luger-hill,open,8,0,0.75,7,22,0.000228024,0.000228024,0.000243229,0.988502,1.021786,1,0.945,1,0.99205,1,1,0,0.10795,0.092838,0,0.4793
luger-hill,open,8,0,0.75,8,31,0.000247344,0.000247344,0.000262051,1.076471,1.010893,1,1,1,0.943878,1,1,0,0.156122,0.004869,0,0.0542
luger-hill,open,8,0,0.75,9,35,0.000201455,0.000201455,0.000233865,0.971152,1,1,0.945,1,0.911551,1,1,0,0.188449,0.110188,0,0.0861
luger-hill,open,8,0,0.75,10,1,0.00021589,0.00021589,0.000223698,0.928932,1,1.04,0.945,1,0.98199,1,1,0,0.11801,0.152408,0,0.0136
luger-hill,open,8,0,0.75,11,26,0.000260571,0.000260571,0.000258241,1.027602,1.043573,1.04,0.945,1,1.026682,1,1,0,0.073318,0.053738,0,0.0616
luger-hill,open,8,0,0.75,12,16,0.000209166,0.000209166,0.000260399,1.08134,1,1,0.945,1,0.85,1,1,0,0.25,0,0,0.4614
luger-hill,open,8,0,0.75,13,15,0.00024352,0.00024352,0.00025646,1.042275,1.021786,1,1,1,0.949541,1,1,0,0.150459,0.039064,0,0.9675
luger-hill,open,8,0,0.75,14,29,0.00020961,0.00020961,0.0002466,1.024035,1,1,1,1,0.85,1,1,0,0.25,0.057305,0,0.0592
luger-hill,open,8,0,0.75,15,21,0.000195546,0.000195546,0.000243443,1.000033,1.010893,1,0.945,1,0.85,1,1,0,0.25,0.081307,0,0.0334
luger-hill,open,8,0,0.8,1,14,0.000236404,0.000236404,0.000243085,0.99856,1.010893,1,1,1,0.972519,1,1,0,0.127481,0.082779,0,0
luger-hill,open,8,0,0.8,2,2,0.000233733,0.000233733,0.000245923,1.010221,1.010893,1,1,1,0.950432,1,1,0,0.149568,0.071119,0,0.4991
luger-hill,open,8,0,0.8,3,0,0.000229849,0.000229849,0.000241992,0.994071,1.010893,1,1,1,0.949821,1,1,0,0.150179,0.087268,0,1.164
luger-hill,open,8,0,0.8,4,10,0.00026746,0.00026746,0.000261493,1.07418,1.010893,1,0.945,1,1.082348,1,1,0,0.017652,0.00716,0,0.2598
luger-hill,open,8,0,0.8,5,36,0.000231168,0.000231168,0.000271746,1.08134,1.043573,1,1,1,0.850677,1,1,0,0.249323,0,0,0.6809
luger-hill,open,8,0,0.8,6,26,0.000268755,0.000268755,0.000270626,1.076886,1.043573,1,1,1,0.993086,1,1,0,0.106914,0.004454,0,0.4484
luger-hill,open,8,0,0.8,7,31,0.000250938,0.000250938,0.000262053,1.076481,1.010893,1,1,1,0.957584,1,1,0,0.142416,0.004859,0,0.1761
luger-hill,open,8,0,0.8,8,6,0.000212063,0.000212063,0.000249486,1.036021,1,1,1,1,0.85,1,1,0,0.25,0.045318,0,0.5083
luger-hill,open,8,0,0.8,9,22,0.000239683,0.000239683,0.000255518,1.038444,1.021786,1,0.945,1,0.992625,1,1,0,0.107375,0.042895,0,0.053
luger-hill,open,8,0,0.8,10,1,0.000216888,0.000216888,0.000223698,0.928932,1,1.04,0.945,1,0.986526,1,1,0,0.113474,0.152408,0,0.7575
luger-hill,open,8,0,0.8,11,5,0.000261495,0.000261495,0.000237723,0.945956,1.043573,1,1,1,1.1,1,1,1,0,0.135384,0,0.0015
luger-hill,open,8,0,0.8,12,35,0.000230416,0.000230416,0.000243408,1.010782,1,1,1,1,0.946625,1,1,0,0.153375,0.070558,0,0.0256
luger-hill,open,8,0,0.8,13,16,0.000209166,0.000209166,0.000260399,1.08134,1,1,0.945,1,0.85,1,1,0,0.25,0,0,0.6325
luger-hill,open,8,0,0.8,14,15,0.000242294,0.000242294,0.000258824,1.051881,1.021786,1.04,1,1,0.900129,1,1,0,0.199871,0.029458,0,0.2077
luger-hill,open,8,0,0.8,15,34,0.000253206,0.000253206,0.000231187,0.939561,1.021786,1,1,1,1.095246,1,1,0,0.004754,0.141779,0,0.6652
luger-hill,open,8,0,0.85,1,14,0.000234935,0.000234935,0.000242738,0.997136,1.010893,1,1,1,0.967856,1,1,0,0.132144,0.084204,0,0
luger-hill,open,8,0,0.85,2,10,0.000282119,0.000282119,0.000263236,1.08134,1.010893,1,1,1,1.071736,1,1,0,0.028264,0,0,0.2244
luger-hill,open,8,0,0.85,3,2,0.000233772,0.000233772,0.000245923,1.010221,1.010893,1,1,1,0.95059,1,1,0,0.14941,0.071119,0,0.3398
luger-hill,open,8,0,0.85,4,0,0.000233506,0.000233506,0.000241981,0.994029,1.010893,1,1,1,0.964975,1,1,0,0.135025,0.087311,0,1.3987
luger-hill,open,8,0,0.85,5,26,0.000230984,0.000230984,0.000271746,1.08134,1.043573,1,1,1,0.85,1,1,0,0.25,0,0,0.5409
luger-hill,open,8,0,0.85,6,31,0.000258396,0.000258396,0.000263236,1.08134,1.010893,1,1,1,0.981613,1,1,0,0.118387,0,0,0.0469
luger-hill,open,8,0,0.85,7,36,0.00023746,0.00023746,0.000271746,1.08134,1.043573,1,0.945,1,0.924691,1,1,0,0.175309,0,0,0.3456
luger-hill,open,8,0,0.85,8,22,0.000254525,0.000254525,0.000256856,1.043884,1.021786,1,1,1,0.990925,1,1,0,0.109075,0.037455,0,0.077
luger-hill,open,8,0,0.85,9,5,0.000242412,0.000242412,0.000233201,0.927961,1.043573,1,0.945,1,1.1,1,1,1,0,0.153379,0,0.8365
luger-hill,open,8,0,0.85,10,35,0.000253885,0.000253885,0.000260399,1.08134,1,1,1,1,0.974983,1,1,0,0.125017,0,0,0.364
luger-hill,open,8,0,0.85,11,6,0.000220078,0.000220078,0.000248957,1.033824,1,1.04,1,1,0.85,1,1,0,0.25,0.047515,0,0.62
luger-hill,open,8,0,0.85,12,1,0.000219212,0.000219212,0.000221291,0.918939,1,1,1,1,0.990602,1,1,0,0.109398,0.162401,0,0.3132
luger-hill,open,8,0,0.85,13,30,0.000217512,0.000217512,0.00027079,1.077538,1.043573,1,0.945,1,0.85,1,1,0,0.25,0.003802,0,0.5848
luger-hill,open,8,0,0.85,14,28,0.000207414,0.000207414,0.000255713,1.039237,1.021786,1,0.945,1,0.858328,1,1,0,0.241672,0.042103,0,0.1267
luger-hill,open,8,0,0.85,15,15,0.000215456,0.000215456,0.000266072,1.08134,1.021786,1,0.945,1,0.856893,1,1,0,0.243107,0,0,0.0583
luger-hill,open,8,0,0.9,1,10,0.0002501,0.0002501,0.000263236,1.08134,1.010893,1,1,1,0.950097,1,1,0,0.149903,0,0,0
luger-hill,open,8,0,0.9,2,14,0.00022404,0.00022404,0.000242738,0.997136,1.010893,1,0.945,1,0.976688,1,1,0,0.123312,0.084204,0,0.6631
luger-hill,open,8,0,0.9,3,2,0.000230291,0.000230291,0.000239255,0.982827,1.010893,1,1,1,0.962537,1,1,0,0.137463,0.098512,0,0.5924
luger-hill,open,8,0,0.9,4,31,0.000223987,0.000223987,0.000263236,1.08134,1.010893,1,1,1,0.8509,1,1,0,0.2491,0,0,1.3034
luger-hill,open,8,0,0.9,5,0,0.000248551,0.000248551,0.000241981,0.994029,1.010893,1,1,1,1.027147,1,1,0,0.072853,0.087311,0,0.0622
luger-hill,open,8,0,0.9,6,22,0.000252337,0.000252337,0.000256856,1.043884,1.021786,1,1,1,0.982405,1,1,0,0.117595,0.037455,0,0.3893
luger-hill,open,8,0,0.9,7,26,0.00024454,0.00024454,0.000271746,1.08134,1.043573,1,1,1,0.899887,1,1,0,0.200113,0,0,0.3004
luger-hill,open,8,0,0.9,8,36,0.000241021,0.000241021,0.000271746,1.08134,1.043573,1,0.945,1,0.938558,1,1,0,0.161442,0,0,0.11
luger-hill,open,8,0,0.9,9,35,0.00027066,0.00027066,0.000260399,1.08134,1,1.04,1,1,0.999427,1,1,0,0.100573,0,0,0.6869
luger-hill,open,8,0,0.9,10,5,0.000239983,0.000239983,0.000230864,0.91866,1.043573,1,0.945,1,1.1,1,1,1,0,0.162679,0,0.1907
luger-hill,open,8,0,0.9,11,6,0.000211613,0.000211613,0.000248957,1.033824,1,1,1,1,0.85,1,1,0,0.25,0.047515,0,1.968
luger-hill,open,8,0,0.9,12,1,0.00022127,0.00022127,0.000221224,0.91866,1,1,1,1,1.000208,1,1,0,0.099792,0.162679,0,0.0562
luger-hill,open,8,0,0.9,13,8,0.000258601,0.000258601,0.000235091,0.935484,1.043573,1,1,1,1.1,1,1,1,0,0.145856,0,0.1293
luger-hill,open,8,0,0.9,14,15,0.000224804,0.000224804,0.000266072,1.08134,1.021786,1,0.945,1,0.894073,1,1,0,0.205927,0,0,0.4993
luger-hill,open,8,0,0.9,15,30,0.000217513,0.000217513,0.000270791,1.077542,1.043573,1,0.945,1,0.85,1,1,0,0.25,0.003798,0,0.0236
luger-hill,open,8,0,0.95,1,10,0.0002501,0.0002501,0.000263236,1.08134,1.010893,1,1,1,0.950097,1,1,0,0.149903,0,0,0
luger-hill,open,8,0,0.95,2,14,0.000239045,0.000239045,0.000242738,0.997136,1.010893,1,1,1,0.984788,1,1,0,0.115212,0.084204,0,1.3138
luger-hill,open,8,0,0.95,3,2,0.000223731,0.000223731,0.000223634,0.91866,1.010893,1,1,1,1.000435,1,1,0,0.099565,0.162679,0,0.8055
luger-hill,open,8,0,0.95,4,0,0.000242033,0.000242033,0.000241981,0.994029,1.010893,1,1,1,1.000215,1,1,0,0.099785,0.087311,0,0.671
luger-hill,open,8,0,0.95,5,31,0.000262473,0.000262473,0.000263236,1.08134,1.010893,1,1,1,0.997101,1,1,0,0.102899,0,0,0.2077
luger-hill,open,8,0,0.95,6,22,0.000226858,0.000226858,0.00025557,1.038658,1.021786,1,1,1,0.887652,1,1,0,0.212348,0.042681,0,0.1239
luger-hill,open,8,0,0.95,7,36,0.000256678,0.000256678,0.00026031,1.035833,1.043573,1.04,1,1,0.948122,1,1,0,0.151878,0.045507,0,0.514
luger-hill,open,8,0,0.95,8,26,0.000237105,0.000237105,0.000271746,1.08134,1.043573,1,0.945,1,0.923307,1,1,0,0.176693,0,0,0.1874
luger-hill,open,8,0,0.95,9,35,0.000245573,0.000245573,0.000259975,1.079577,1,1,0.945,1,0.999581,1,1,0,0.100419,0.001763,0,0.0902
luger-hill,open,8,0,0.95,10,5,0.00025395,0.00025395,0.000230864,0.91866,1.043573,1,1,1,1.1,1,1,1,0,0.162679,0,0.3153
luger-hill,open,8,0,0.95,11,8,0.000251885,0.000251885,0.000230864,0.91866,1.043573,1,1,1,1.091057,1,1,0,0.008943,0.162679,0,2.0985
luger-hill,open,8,0,0.95,12,25,0.00027852,0.00027852,0.000267937,1.07743,1.03268,1,0.945,1,1.1,1,1,1,0,0.003909,0,0.1537
luger-hill,open,8,0,0.95,13,15,0.000265118,0.000265118,0.00026607,1.081328,1.021786,1,1,1,0.996423,1,1,0,0.103577,0.000012,0,0.7459
luger-hill,open,8,0,0.95,14,1,0.000221239,0.000221239,0.000221224,0.91866,1,1,1,1,1.000065,1,1,0,0.099935,0.162679,0,0.1167
luger-hill,open,8,0,0.95,15,34,0.000233042,0.000233042,0.000227487,0.924526,1.021786,1,1,1,1.024418,1,1,0,0.075582,0.156814,0,0.1246
luger-hill,open,9,1,0.7,1,10,0.000277722,0.000277722,0.00025377,1.020463,1.03268,1,1,1,1.094384,1,1,0,0.005616,0.060877,0,0
luger-hill,open,9,1,0.7,2,31,0.000212354,0.000212354,0.000249828,1.037442,1,1,1,1,0.85,1,1,0,0.25,0.043897,0,1.6235
luger-hill,open,9,1,0.7,3,24,0.000206792,0.000206792,0.000243285,0.999383,1.010893,1,1,1,0.85,1,1,0,0.25,0.081956,0,0.1514
luger-hill,open,9,1,0.7,4,3,0.000216883,0.000216883,0.000268909,1.08134,1.03268,1,0.945,1,0.853471,1,1,0,0.246529,0,0,0.1358
luger-hill,open,9,1,0.7,5,7,0.000262694,0.000262694,0.000260957,1.060549,1.021786,1,0.945,1,1.065244,1,1,0,0.034756,0.020791,0,0.3115
luger-hill,open,9,1,0.7,6,2,0.000240869,0.000240869,0.000251749,1.00177,1.043573,1,1,1,0.956779,1,1,0,0.143221,0.07957,0,0.1307
luger-hill,open,9,1,0.7,7,13,0.000230655,0.000230655,0.000243079,0.987893,1.021786,1,0.945,1,1.004115,1,1,0,0.095885,0.093447,0,0.2418
luger-hill,open,9,1,0.7,8,22,0.000244357,0.000244357,0.000246111,1.010993,1.010893,1,0.945,1,1.050658,1,1,0,0.049342,0.070347,0,0.1592
luger-hill,open,9,1,0.7,9,4,0.000213321,0.000213321,0.000262778,1.07946,1.010893,1,0.945,1,0.859039,1,1,0,0.240961,0.00188,0,0.143
luger-hill,open,9,1,0.7,10,9,0.000242987,0.000242987,0.000235277,0.956184,1.021786,1,0.945,1,1.09288,1,1,0,0.00712,0.125156,0,0.1179
luger-hill,open,9,1,0.7,11,0,0.000255837,0.000255837,0.000223634,0.91866,1.010893,1.04,1,1,1.1,1,1,1,0,0.162679,0,0.2991
luger-hill,open,9,1,0.7,12,18,0.000222272,0.000222272,0.000266072,1.08134,1.021786,1.04,0.945,1,0.85,1,1,0,0.25,0,0,0.4762
luger-hill,open,9,1,0.7,13,8,0.000182888,0.000182888,0.000227685,0.925328,1.021786,1,0.945,1,0.85,1,1,0,0.25,0.156011,0,0.1306
luger-hill,open,9,1,0.7,14,16,0.000224603,0.000224603,0.000241161,0.959636,1.043573,1.04,0.945,1,0.947638,1,1,0,0.152362,0.121704,0,0.0562
luger-hill,open,9,1,0.7,15,20,0.000281877,0.000281877,0.000271746,1.08134,1.043573,1,0.945,1,1.097655,1,1,0,0.002345,0,0,0.0543
luger-hill,open,9,1,0.75,1,10,0.000292029,0.000292029,0.000268909,1.08134,1.03268,1,1,1,1.085977,1,1,0,0.014023,0,0,0
luger-hill,open,9,1,0.75,2,7,0.000221813,0.000221813,0.000260957,1.060549,1.021786,1,1,1,0.85,1,1,0,0.25,0.020791,0,3.4651
luger-hill,open,9,1,0.75,3,3,0.000231307,0.000231307,0.000264575,1.063913,1.03268,1,1,1,0.87426,1,1,0,0.22574,0.017427,0,0.5269
luger-hill,open,9,1,0.75,4,2,0.000231564,0.000231564,0.000251749,1.00177,1.043573,1,1,1,0.919821,1,1,0,0.180179,0.07957,0,0.0426
luger-hill,open,9,1,0.75,5,22,0.00025405,0.00025405,0.000246062,1.01079,1.010893,1,1,1,1.032463,1,1,0,0.067537,0.070549,0,0.0192
luger-hill,open,9,1,0.75,6,31,0.000200675,0.000200675,0.000249828,1.037442,1,1,0.945,1,0.85,1,1,0,0.25,0.043897,0,0.0991
luger-hill,open,9,1,0.75,7,13,0.000230623,0.000230623,0.00024455,0.99387,1.021786,1,0.945,1,0.997937,1,1,0,0.102063,0.08747,0,0.2058
luger-hill,open,9,1,0.75,8,9,0.000235331,0.000235331,0.000235277,0.956184,1.021786,1,0.945,1,1.058444,1,1,0,0.041556,0.125156,0,0.1229
luger-hill,open,9,1,0.75,9,24,0.000204834,0.000204834,0.000242236,0.995075,1.010893,1.04,0.945,1,0.860394,1,1,0,0.239606,0.086265,0,0.0156
luger-hill,open,9,1,0.75,10,26,0.000281691,0.000281691,0.000270987,1.078321,1.043573,1,0.945,1,1.1,1,1,1,0,0.003018,0,0.1511
luger-hill,open,9,1,0.75,11,4,0.000219406,0.000219406,0.000251641,1.033708,1.010893,1,0.945,1,0.922647,1,1,0,0.177353,0.047632,0,0.1579
luger-hill,open,9,1,0.75,12,0,0.000232468,0.000232468,0.000223634,0.91866,1.010893,1,0.945,1,1.1,1,1,1,0,0.162679,0,0.0385
luger-hill,open,9,1,0.75,13,29,0.00027195,0.00027195,0.000271746,1.08134,1.043573,1,0.945,1,1.058998,1,1,0,0.041002,0,0,0.1498
luger-hill,open,9,1,0.75,14,20,0.000227062,0.000227062,0.000271746,1.08134,1.043573,1.04,0.945,1,0.85019,1,1,0,0.24981,0,0,0.2128
luger-hill,open,9,1,0.75,15,16,0.000242812,0.000242812,0.000241161,0.959636,1.043573,1.04,0.945,1,1.024466,1,1,0,0.075534,0.121704,0,0.4438
luger-hill,open,9,1,0.8,1,10,0.00027987,0.00027987,0.000268909,1.08134,1.03268,1,1,1,1.040762,1,1,0,0.059238,0,0,0
luger-hill,open,9,1,0.8,2,26,0.000292461,0.000292461,0.000271746,1.08134,1.043573,1,1,1,1.076232,1,1,0,0.023768,0,0,4.5078
luger-hill,open,9,1,0.8,3,7,0.000221813,0.000221813,0.000260957,1.060549,1.021786,1,1,1,0.85,1,1,0,0.25,0.020791,0,0.9632
luger-hill,open,9,1,0.8,4,3,0.000229554,0.000229554,0.00025198,1.013265,1.03268,1,1,1,0.911001,1,1,0,0.188999,0.068075,0,0.3248
luger-hill,open,9,1,0.8,5,9,0.000243249,0.000243249,0.000242099,0.983911,1.021786,1,1,1,1.004747,1,1,0,0.095253,0.097429,0,0.1741
luger-hill,open,9,1,0.8,6,13,0.000225702,0.000225702,0.000259359,1.054056,1.021786,1,0.945,1,0.920877,1,1,0,0.179123,0.027284,0,0.0218
luger-hill,open,9,1,0.8,7,2,0.000217074,0.000217074,0.000235693,0.937879,1.043573,1,1,1,0.921004,1,1,0,0.178996,0.143461,0,0.2879
luger-hill,open,9,1,0.8,8,22,0.000197945,0.000197945,0.000244045,1.002506,1.010893,1,0.945,1,0.858306,1,1,0,0.241694,0.078834,0,0.014
luger-hill,open,9,1,0.8,9,0,0.000232468,0.000232468,0.000223634,0.91866,1.010893,1,0.945,1,1.1,1,1,1,0,0.162679,0,0.2283
luger-hill,open,9,1,0.8,10,31,0.000212266,0.000212266,0.000249724,1.037011,1,1,1,1,0.85,1,1,0,0.25,0.044329,0,0.2221
luger-hill,open,9,1,0.8,11,29,0.000219941,0.000219941,0.000263282,1.047663,1.043573,1.04,0.945,1,0.85,1,1,0,0.25,0.033677,0,0.0464
luger-hill,open,9,1,0.8,12,16,0.000265032,0.000265032,0.000263437,1.048276,1.043573,1.04,0.945,1,1.023664,1,1,0,0.076336,0.033064,0,0.0655
luger-hill,open,9,1,0.8,13,24,0.000211282,0.000211282,0.000242236,0.995075,1.010893,1.04,0.945,1,0.88748,1,1,0,0.21252,0.086265,0,0.0606
luger-hill,open,9,1,0.8,14,20,0.000227187,0.000227187,0.000271746,1.08134,1.043573,1,0.945,1,0.884686,1,1,0,0.215314,0,0,0.2241
luger-hill,open,9,1,0.8,15,4,0.000215541,0.000215541,0.000233922,0.960921,1.010893,1.04,0.945,1,0.937551,1,1,0,0.162449,0.120419,0,0.0316
luger-hill,open,9,1,0.85,1,10,0.00027018,0.00027018,0.000268909,1.08134,1.03268,1,1,1,1.004728,1,1,0,0.095272,0,0,0
luger-hill,open,9,1,0.85,2,26,0.000251299,0.000251299,0.000271746,1.08134,1.043573,1,1,1,0.924757,1,1,0,0.175243,0,0,4.3418
luger-hill,open,9,1,0.85,3,7,0.000218606,0.000218606,0.000257183,1.045213,1.021786,1,1,1,0.85,1,1,0,0.25,0.036126,0,2.7878
luger-hill,open,9,1,0.85,4,3,0.000231905,0.000231905,0.00025198,1.013265,1.03268,1,1,1,0.920331,1,1,0,0.179669,0.068075,0,0.023
luger-hill,open,9,1,0.85,5,13,0.000225223,0.000225223,0.000259359,1.054056,1.021786,1,0.945,1,0.918923,1,1,0,0.181077,0.027284,0,0.3597
luger-hill,open,9,1,0.85,6,0,0.000245997,0.000245997,0.000223634,0.91866,1.010893,1,1,1,1.1,1,1,1,0,0.162679,0,0.0497
luger-hill,open,9,1,0.85,7,9,0.000216378,0.000216378,0.000242756,0.98658,1.021786,1,1,1,0.89134,1,1,0,0.20866,0.09476,0,0.2541
luger-hill,open,9,1,0.85,8,16,0.000218004,0.000218004,0.00027131,1.079607,1.043573,1,0.945,1,0.85029,1,1,0,0.24971,0.001733,0,0.0283
luger-hill,open,9,1,0.85,9,2,0.000206445,0.000206445,0.000230864,0.91866,1.043573,1,0.945,1,0.946275,1,1,0,0.153725,0.162679,0,0.5591
luger-hill,open,9,1,0.85,10,22,0.00020775,0.00020775,0.000244044,1.002503,1.010893,1,0.945,1,0.900824,1,1,0,0.199176,0.078837,0,0.1397
luger-hill,open,9,1,0.85,11,20,0.00021828,0.00021828,0.000271746,1.08134,1.043573,1,0.945,1,0.85,1,1,0,0.25,0,0,0.0645
luger-hill,open,9,1,0.85,12,29,0.000206546,0.000206546,0.000257138,1.023214,1.043573,1,0.945,1,0.85,1,1,0,0.25,0.058126,0,0.0488
luger-hill,open,9,1,0.85,13,4,0.000241483,0.000241483,0.000233922,0.960921,1.010893,1.04,0.945,1,1.050389,1,1,0,0.049611,0.120419,0,0.0894
luger-hill,open,9,1,0.85,14,24,0.00020934,0.00020934,0.000243559,1.000508,1.010893,1,0.945,1,0.909529,1,1,0,0.190471,0.080831,0,0.1517
luger-hill,open,9,1,0.85,15,31,0.000204334,0.000204334,0.0002446,1.01573,1,1.04,0.945,1,0.85,1,1,0,0.25,0.065609,0,0.1202
luger-hill,open,9,1,0.9,1,10,0.000268034,0.000268034,0.000268909,1.08134,1.03268,1,1,1,0.996745,1,1,0,0.103255,0,0,0
luger-hill,open,9,1,0.9,2,26,0.000251292,0.000251292,0.000271746,1.08134,1.043573,1,1,1,0.924733,1,1,0,0.175267,0,0,4.9212
luger-hill,open,9,1,0.9,3,0,0.00024341,0.00024341,0.000223634,0.91866,1.010893,1,1,1,1.08843,1,1,0,0.01157,0.162679,0,3.4111
luger-hill,open,9,1,0.9,4,3,0.00023349,0.00023349,0.00025198,1.013265,1.03268,1,1,1,0.926622,1,1,0,0.173378,0.068075,0,0.01
luger-hill,open,9,1,0.9,5,13,0.000230432,0.000230432,0.000259359,1.054056,1.021786,1,0.945,1,0.940175,1,1,0,0.159825,0.027284,0,0.561
luger-hill,open,9,1,0.9,6,7,0.000208443,0.000208443,0.000244972,0.995584,1.021786,1,0.945,1,0.900408,1,1,0,0.199592,0.085755,0,0.0306
luger-hill,open,9,1,0.9,7,9,0.000218437,0.000218437,0.000242756,0.98658,1.021786,1,1,1,0.89982,1,1,0,0.20018,0.09476,0,0.548
luger-hill,open,9,1,0.9,8,16,0.000218004,0.000218004,0.00027131,1.079607,1.043573,1,0.945,1,0.85029,1,1,0,0.24971,0.001733,0,0.0398
luger-hill,open,9,1,0.9,9,4,0.000237762,0.000237762,0.000233922,0.960921,1.010893,1.04,0.945,1,1.034207,1,1,0,0.065793,0.120419,0,0.2092
luger-hill,open,9,1,0.9,10,2,0.000236624,0.000236624,0.000230864,0.91866,1.043573,1,1,1,1.024952,1,1,0,0.075048,0.162679,0,0.1735
luger-hill,open,9,1,0.9,11,22,0.000226402,0.000226402,0.000244044,1.002503,1.010893,1,0.945,1,0.981703,1,1,0,0.118297,0.078837,0,0.1309
luger-hill,open,9,1,0.9,12,20,0.000227011,0.000227011,0.000271746,1.08134,1.043573,1.04,0.945,1,0.85,1,1,0,0.25,0,0,0.027
luger-hill,open,9,1,0.9,13,24,0.000242497,0.000242497,0.000255338,1.048896,1.010893,1.04,0.945,1,0.96633,1,1,0,0.13367,0.032444,0,0.0346
luger-hill,open,9,1,0.9,14,37,0.000246576,0.000246576,0.000228083,0.947144,1,1.04,0.945,1,1.1,1,1,1,0,0.134196,0,0.0352
luger-hill,open,9,1,0.9,15,29,0.000230909,0.000230909,0.000257138,1.023214,1.043573,1,0.945,1,0.950259,1,1,0,0.149741,0.058126,0,0.3942
luger-hill,open,9,1,0.95,1,10,0.00025617,0.00025617,0.000267222,1.074555,1.03268,1,1,1,0.958641,1,1,0,0.141359,0.006785,0,0
luger-hill,open,9,1,0.95,2,26,0.000251308,0.000251308,0.000271746,1.08134,1.043573,1,1,1,0.924792,1,1,0,0.175208,0,0,5.3704
luger-hill,open,9,1,0.95,3,3,0.000251067,0.000251067,0.00025198,1.013265,1.03268,1,1,1,0.996377,1,1,0,0.103623,0.068075,0,3.5153
luger-hill,open,9,1,0.95,4,0,0.00024199,0.00024199,0.000223634,0.91866,1.010893,1,1,1,1.082082,1,1,0,0.017918,0.162679,0,0.1863
luger-hill,open,9,1,0.95,5,7,0.000244002,0.000244002,0.000244972,0.995584,1.021786,1,1,1,0.996043,1,1,0,0.103957,0.085755,0,0.959
luger-hill,open,9,1,0.95,6,13,0.000234072,0.000234072,0.000259351,1.054022,1.021786,1,1,1,0.902532,1,1,0,0.197468,0.027317,0,0.0604
luger-hill,open,9,1,0.95,7,4,0.000245308,0.000245308,0.000233921,0.960918,1.010893,1.04,1,1,1.008346,1,1,0,0.091654,0.120422,0,0.369
luger-hill,open,9,1,0.95,8,2,0.000231997,0.000231997,0.000230864,0.91866,1.043573,1,1,1,1.004908,1,1,0,0.095092,0.162679,0,0.3915
luger-hill,open,9,1,0.95,9,37,0.000237093,0.000237093,0.000228083,0.947144,1,1,0.945,1,1.1,1,1,1,0,0.134196,0,0.0466
luger-hill,open,9,1,0.95,10,24,0.000241052,0.000241052,0.000255338,1.048896,1.010893,1,0.945,1,0.998994,1,1,0,0.101006,0.032444,0,0.0006
luger-hill,open,9,1,0.95,11,9,0.000225048,0.000225048,0.000242756,0.98658,1.021786,1,1,1,0.927053,1,1,0,0.172947,0.09476,0,0.0473
luger-hill,open,9,1,0.95,12,16,0.000218958,0.000218958,0.000269524,1.0725,1.043573,1,0.945,1,0.85967,1,1,0,0.24033,0.00884,0,0.0765
